37296	10.035734	0.170534	3
46960	8.286276	0.849447	3
32716	9.264092	0.182950	3
70342	9.024669	0.823569	1
40307	10.094392	1.689271	3
12774	4.765009	0.147472	2
74845	8.720393	1.619326	1
50559	8.520807	0.357175	3
33634	10.257197	0.451386	3
13395	5.526663	0.079621	2
48901	2.775798	1.635099	1
54509	9.970394	0.233175	3
15034	1.387238	1.575982	2
62359	8.105064	1.389396	1
39385	9.755358	0.644005	3
26154	11.474536	0.340547	3
24816	15.082123	0.525343	3
56226	4.723366	0.693218	1
53204	11.102853	0.611233	3
84219	10.370639	1.009866	1
33814	10.679383	1.000169	3
17467	0.759030	0.861206	2
40037	11.771462	1.621808	3
14507	2.334688	0.230975	2
55703	4.474154	1.498911	1
59988	2.928367	1.559047	1
16407	2.063860	1.007915	2
68935	3.354623	0.115037	1
20129	4.212252	0.248160	2
260	2.454267	0.232719	2
37058	10.383237	0.494660	3
77462	9.407367	0.571207	1
72603	4.615763	0.259288	1
7252	0.532496	0.715779	2
51854	7.513353	0.978435	3
38892	13.207285	0.606084	3
76747	15.713108	0.993793	1
33857	11.781707	0.657736	3
39174	9.084949	1.461933	3
30654	2.918376	0.800891	1
12172	1.658841	0.282201	2
7012	5.038905	1.542461	2
23499	0.470170	0.845883	1
4094	6.205674	0.701952	2
69622	14.421053	1.532884	1
54710	2.345702	0.549441	1
16618	2.079663	1.334021	2
64060	7.547547	1.340303	1
20088	10.730231	1.408567	3
8352	5.580384	1.043943	2
18032	12.139495	0.002870	3
64399	11.971642	0.276772	1
74760	9.982559	0.580747	1
14595	0.699379	1.141024	2
65456	7.858309	1.143414	1
4169	3.455857	0.141248	2
74635	12.130429	0.033291	1
32448	11.798083	0.061134	3
13530	7.284623	0.494351	2
27707	2.300543	1.126872	1
31889	9.933291	1.285589	3
40742	8.681989	0.023723	3
66649	5.485780	0.943974	1
31889	8.258808	0.454875	3
8227	3.691860	1.415222	2
11462	0.000000	1.089001	2
